Date,Timestamp,ISO8601,Heart Rate (bpm),Cumulative Distance (meter),Since start (second)
08:16:48.704,1781162208.704,2026-06-11T08:16:48.704+0100,137,6548.199,2037.470
08:16:49.724,1781162209.724,2026-06-11T08:16:49.724+0100,137,6551.908,2038.490
08:16:50.744,1781162210.744,2026-06-11T08:16:50.744+0100,136,6559.587,2039.509
08:16:51.704,1781162211.704,2026-06-11T08:16:51.704+0100,136,6559.587,2040.470
08:16:52.724,1781162212.724,2026-06-11T08:16:52.724+0100,136,6563.470,2041.490
08:16:53.743,1781162213.743,2026-06-11T08:16:53.743+0100,136,6570.695,2042.509
08:16:54.704,1781162214.704,2026-06-11T08:16:54.704+0100,136,6570.695,2043.470
08:16:55.724,1781162215.724,2026-06-11T08:16:55.724+0100,136,6574.320,2044.489
08:16:56.743,1781162216.743,2026-06-11T08:16:56.743+0100,136,6581.630,2045.509
08:16:57.703,1781162217.703,2026-06-11T08:16:57.703+0100,136,6581.630,2046.469
08:16:58.724,1781162218.724,2026-06-11T08:16:58.724+0100,135,6585.659,2047.490
08:16:59.743,1781162219.743,2026-06-11T08:16:59.743+0100,135,6593.934,2048.509
08:17:00.704,1781162220.704,2026-06-11T08:17:00.704+0100,135,6593.934,2049.469
08:17:01.724,1781162221.724,2026-06-11T08:17:01.724+0100,135,6598.313,2050.489
08:17:02.744,1781162222.744,2026-06-11T08:17:02.744+0100,135,6606.537,2051.510
08:17:03.764,1781162223.764,2026-06-11T08:17:03.764+0100,135,6610.212,2052.530
08:17:04.724,1781162224.724,2026-06-11T08:17:04.724+0100,135,6610.212,2053.490
08:17:05.744,1781162225.744,2026-06-11T08:17:05.744+0100,135,6618.288,2054.510
08:17:06.704,1781162226.704,2026-06-11T08:17:06.704+0100,135,6618.288,2055.470
08:17:07.784,1781162227.784,2026-06-11T08:17:07.784+0100,135,6626.580,2056.550
08:17:08.744,1781162228.744,2026-06-11T08:17:08.744+0100,136,6630.468,2057.510
08:17:09.765,1781162229.765,2026-06-11T08:17:09.765+0100,136,6634.536,2058.530
08:17:10.724,1781162230.724,2026-06-11T08:17:10.724+0100,136,6634.536,2059.490
08:17:11.744,1781162231.744,2026-06-11T08:17:11.744+0100,137,6645.377,2060.510
08:17:12.705,1781162232.705,2026-06-11T08:17:12.705+0100,137,6645.377,2061.470
08:17:13.724,1781162233.724,2026-06-11T08:17:13.724+0100,137,6650.636,2062.490
08:17:14.744,1781162234.744,2026-06-11T08:17:14.744+0100,137,6660.903,2063.510
08:17:15.764,1781162235.764,2026-06-11T08:17:15.764+0100,138,6665.848,2064.530
08:17:16.724,1781162236.724,2026-06-11T08:17:16.724+0100,138,6665.848,2065.490
08:17:17.744,1781162237.744,2026-06-11T08:17:17.744+0100,138,6675.965,2066.510
08:17:18.704,1781162238.704,2026-06-11T08:17:18.704+0100,139,6675.965,2067.470
08:17:19.725,1781162239.725,2026-06-11T08:17:19.725+0100,139,6681.389,2068.490
08:17:20.744,1781162240.744,2026-06-11T08:17:20.744+0100,140,6691.187,2069.510
08:17:21.704,1781162241.704,2026-06-11T08:17:21.704+0100,140,6691.187,2070.470
08:17:22.724,1781162242.724,2026-06-11T08:17:22.724+0100,141,6695.485,2071.490
08:17:23.744,1781162243.744,2026-06-11T08:17:23.744+0100,142,6705.188,2072.510
08:17:24.705,1781162244.705,2026-06-11T08:17:24.705+0100,142,6705.188,2073.470
08:17:25.724,1781162245.724,2026-06-11T08:17:25.724+0100,142,6710.285,2074.490
08:17:26.744,1781162246.744,2026-06-11T08:17:26.744+0100,142,6719.064,2075.510
08:17:27.825,1781162247.825,2026-06-11T08:17:27.825+0100,143,6723.511,2076.590
08:17:28.724,1781162248.724,2026-06-11T08:17:28.724+0100,143,6723.511,2077.490
08:17:29.804,1781162249.804,2026-06-11T08:17:29.804+0100,143,6732.977,2078.570
08:17:30.704,1781162250.704,2026-06-11T08:17:30.704+0100,144,6732.977,2079.470
08:17:31.784,1781162251.784,2026-06-11T08:17:31.784+0100,144,6743.384,2080.550
08:17:32.744,1781162252.744,2026-06-11T08:17:32.744+0100,145,6748.456,2081.510
08:17:33.704,1781162253.704,2026-06-11T08:17:33.704+0100,145,6748.456,2082.470
08:17:34.725,1781162254.725,2026-06-11T08:17:34.725+0100,145,6752.725,2083.490
08:17:35.744,1781162255.744,2026-06-11T08:17:35.744+0100,146,6761.056,2084.510
08:17:36.705,1781162256.705,2026-06-11T08:17:36.705+0100,146,6761.056,2085.470
08:17:37.725,1781162257.725,2026-06-11T08:17:37.725+0100,146,6765.008,2086.490
08:17:38.805,1781162258.805,2026-06-11T08:17:38.805+0100,147,6773.816,2087.570
08:17:39.705,1781162259.705,2026-06-11T08:17:39.705+0100,148,6773.816,2088.470
08:17:40.784,1781162260.784,2026-06-11T08:17:40.784+0100,148,6783.165,2089.550
08:17:41.745,1781162261.745,2026-06-11T08:17:41.745+0100,148,6787.596,2090.510
08:17:42.704,1781162262.704,2026-06-11T08:17:42.704+0100,148,6787.596,2091.470
08:17:43.724,1781162263.724,2026-06-11T08:17:43.724+0100,149,6792.027,2092.490
08:17:44.744,1781162264.744,2026-06-11T08:17:44.744+0100,149,6800.874,2093.510
08:17:45.704,1781162265.704,2026-06-11T08:17:45.704+0100,149,6800.874,2094.470
08:17:46.784,1781162266.784,2026-06-11T08:17:46.784+0100,149,6810.169,2095.550
08:17:47.745,1781162267.745,2026-06-11T08:17:47.745+0100,149,6814.897,2096.510
08:17:48.704,1781162268.704,2026-06-11T08:17:48.704+0100,149,6814.897,2097.470
08:17:49.725,1781162269.725,2026-06-11T08:17:49.725+0100,149,6820.092,2098.490
08:17:50.805,1781162270.805,2026-06-11T08:17:50.805+0100,149,6830.084,2099.570
08:17:51.705,1781162271.705,2026-06-11T08:17:51.705+0100,149,6830.084,2100.470
08:17:52.725,1781162272.725,2026-06-11T08:17:52.725+0100,149,6834.038,2101.490
08:17:53.804,1781162273.804,2026-06-11T08:17:53.804+0100,149,6842.567,2102.570
08:17:54.705,1781162274.705,2026-06-11T08:17:54.705+0100,149,6842.567,2103.470
08:17:55.785,1781162275.785,2026-06-11T08:17:55.785+0100,149,6851.950,2104.550
08:17:56.745,1781162276.745,2026-06-11T08:17:56.745+0100,149,6856.560,2105.511
08:17:57.705,1781162277.705,2026-06-11T08:17:57.705+0100,150,6856.560,2106.470
08:17:58.725,1781162278.725,2026-06-11T08:17:58.725+0100,150,6861.170,2107.491
08:17:59.745,1781162279.745,2026-06-11T08:17:59.745+0100,150,6870.269,2108.510
08:18:00.705,1781162280.705,2026-06-11T08:18:00.705+0100,150,6870.269,2109.471
08:18:01.785,1781162281.785,2026-06-11T08:18:01.785+0100,150,6879.562,2110.550
08:18:02.745,1781162282.745,2026-06-11T08:18:02.745+0100,150,6884.280,2111.510
08:18:03.705,1781162283.705,2026-06-11T08:18:03.705+0100,150,6884.280,2112.470
08:18:04.725,1781162284.725,2026-06-11T08:18:04.725+0100,150,6888.945,2113.491
08:18:05.744,1781162285.744,2026-06-11T08:18:05.744+0100,150,6898.235,2114.510
08:18:06.705,1781162286.705,2026-06-11T08:18:06.705+0100,151,6898.235,2115.471
08:18:07.725,1781162287.725,2026-06-11T08:18:07.725+0100,151,6903.057,2116.490
08:18:08.805,1781162288.805,2026-06-11T08:18:08.805+0100,151,6912.436,2117.570
08:18:09.765,1781162289.765,2026-06-11T08:18:09.765+0100,151,6916.777,2118.531
08:18:10.725,1781162290.725,2026-06-11T08:18:10.725+0100,151,6916.777,2119.490
08:18:11.745,1781162291.745,2026-06-11T08:18:11.745+0100,151,6926.180,2120.511
08:18:12.705,1781162292.705,2026-06-11T08:18:12.705+0100,152,6926.180,2121.471
08:18:13.725,1781162293.725,2026-06-11T08:18:13.725+0100,152,6931.242,2122.491
08:18:14.745,1781162294.745,2026-06-11T08:18:14.745+0100,152,6941.087,2123.510
08:18:15.765,1781162295.765,2026-06-11T08:18:15.765+0100,152,6945.957,2124.530
08:18:16.725,1781162296.725,2026-06-11T08:18:16.725+0100,153,6945.957,2125.490
08:18:17.745,1781162297.745,2026-06-11T08:18:17.745+0100,153,6955.296,2126.511
08:18:18.705,1781162298.705,2026-06-11T08:18:18.705+0100,153,6955.296,2127.470
08:18:19.725,1781162299.725,2026-06-11T08:18:19.725+0100,153,6959.808,2128.491
08:18:20.745,1781162300.745,2026-06-11T08:18:20.745+0100,153,6968.319,2129.511
08:18:21.705,1781162301.705,2026-06-11T08:18:21.705+0100,153,6968.319,2130.471
08:18:22.725,1781162302.725,2026-06-11T08:18:22.725+0100,153,6973.602,2131.491
08:18:23.745,1781162303.745,2026-06-11T08:18:23.745+0100,153,6984.400,2132.511
08:18:24.705,1781162304.705,2026-06-11T08:18:24.705+0100,153,6984.400,2133.471
08:18:25.725,1781162305.725,2026-06-11T08:18:25.725+0100,153,6989.054,2134.491
08:18:26.745,1781162306.745,2026-06-11T08:18:26.745+0100,153,6998.493,2135.511
08:18:27.705,1781162307.705,2026-06-11T08:18:27.705+0100,153,6998.493,2136.471
08:18:28.726,1781162308.726,2026-06-11T08:18:28.726+0100,154,7003.329,2137.491
08:18:29.805,1781162309.805,2026-06-11T08:18:29.805+0100,154,7012.819,2138.571
08:18:30.705,1781162310.705,2026-06-11T08:18:30.705+0100,154,7012.819,2139.471
08:18:31.725,1781162311.725,2026-06-11T08:18:31.725+0100,154,7017.500,2140.491
08:18:32.745,1781162312.745,2026-06-11T08:18:32.745+0100,155,7026.165,2141.511
08:18:33.705,1781162313.705,2026-06-11T08:18:33.705+0100,155,7026.165,2142.471
08:18:34.785,1781162314.785,2026-06-11T08:18:34.785+0100,155,7035.193,2143.551
08:18:35.745,1781162315.745,2026-06-11T08:18:35.745+0100,155,7039.927,2144.511
08:18:36.705,1781162316.705,2026-06-11T08:18:36.705+0100,155,7039.927,2145.471
08:18:37.725,1781162317.725,2026-06-11T08:18:37.725+0100,155,7044.758,2146.491
08:18:38.745,1781162318.745,2026-06-11T08:18:38.745+0100,155,7054.587,2147.511
08:18:39.705,1781162319.705,2026-06-11T08:18:39.705+0100,155,7054.587,2148.470
08:18:40.727,1781162320.727,2026-06-11T08:18:40.727+0100,155,7058.670,2149.493
08:18:41.745,1781162321.745,2026-06-11T08:18:41.745+0100,155,7066.919,2150.511
08:18:42.705,1781162322.705,2026-06-11T08:18:42.705+0100,155,7066.919,2151.471
08:18:43.725,1781162323.725,2026-06-11T08:18:43.725+0100,155,7071.217,2152.491
08:18:44.745,1781162324.745,2026-06-11T08:18:44.745+0100,155,7080.339,2153.511
08:18:45.705,1781162325.705,2026-06-11T08:18:45.705+0100,155,7080.339,2154.471
08:18:46.725,1781162326.725,2026-06-11T08:18:46.725+0100,155,7085.222,2155.491
08:18:47.745,1781162327.745,2026-06-11T08:18:47.745+0100,155,7094.350,2156.510
08:18:48.706,1781162328.706,2026-06-11T08:18:48.706+0100,155,7094.350,2157.471
08:18:49.725,1781162329.725,2026-06-11T08:18:49.725+0100,155,7098.761,2158.491
08:18:50.805,1781162330.805,2026-06-11T08:18:50.805+0100,155,7107.155,2159.571
08:18:51.705,1781162331.705,2026-06-11T08:18:51.705+0100,155,7107.155,2160.471
08:18:52.725,1781162332.725,2026-06-11T08:18:52.725+0100,155,7111.563,2161.491
08:18:53.745,1781162333.745,2026-06-11T08:18:53.745+0100,155,7121.725,2162.511
08:18:54.705,1781162334.705,2026-06-11T08:18:54.705+0100,155,7121.725,2163.471
08:18:55.726,1781162335.726,2026-06-11T08:18:55.726+0100,155,7126.099,2164.491
08:18:56.805,1781162336.805,2026-06-11T08:18:56.805+0100,155,7134.400,2165.571
08:18:57.706,1781162337.706,2026-06-11T08:18:57.706+0100,155,7134.400,2166.471
08:18:58.785,1781162338.785,2026-06-11T08:18:58.785+0100,155,7144.082,2167.551
08:18:59.746,1781162339.746,2026-06-11T08:18:59.746+0100,155,7148.803,2168.512
08:19:00.706,1781162340.706,2026-06-11T08:19:00.706+0100,155,7148.803,2169.472
08:19:01.726,1781162341.726,2026-06-11T08:19:01.726+0100,155,7153.449,2170.491
08:19:02.745,1781162342.745,2026-06-11T08:19:02.745+0100,155,7162.723,2171.511
08:19:03.766,1781162343.766,2026-06-11T08:19:03.766+0100,155,7167.353,2172.531
08:19:04.725,1781162344.725,2026-06-11T08:19:04.725+0100,155,7167.353,2173.491
08:19:05.745,1781162345.745,2026-06-11T08:19:05.745+0100,155,7175.922,2174.511
08:19:06.706,1781162346.706,2026-06-11T08:19:06.706+0100,155,7175.922,2175.471
08:19:07.725,1781162347.725,2026-06-11T08:19:07.725+0100,154,7180.100,2176.491
08:19:08.746,1781162348.746,2026-06-11T08:19:08.746+0100,154,7190.071,2177.511
08:19:09.705,1781162349.705,2026-06-11T08:19:09.705+0100,154,7190.071,2178.471
08:19:10.725,1781162350.725,2026-06-11T08:19:10.725+0100,154,7194.145,2179.491
08:19:11.745,1781162351.745,2026-06-11T08:19:11.745+0100,154,7199.886,2180.511
08:19:12.705,1781162352.705,2026-06-11T08:19:12.705+0100,154,7199.886,2181.471
08:19:13.728,1781162353.728,2026-06-11T08:19:13.728+0100,154,7204.309,2182.494
08:19:14.746,1781162354.746,2026-06-11T08:19:14.746+0100,154,7213.506,2183.511
08:19:15.706,1781162355.706,2026-06-11T08:19:15.706+0100,154,7213.506,2184.472
08:19:16.725,1781162356.725,2026-06-11T08:19:16.725+0100,154,7217.995,2185.491
08:19:17.745,1781162357.745,2026-06-11T08:19:17.745+0100,154,7226.213,2186.511
08:19:18.705,1781162358.705,2026-06-11T08:19:18.705+0100,155,7226.213,2187.471
08:19:19.725,1781162359.725,2026-06-11T08:19:19.725+0100,155,7229.742,2188.491
08:19:20.745,1781162360.745,2026-06-11T08:19:20.745+0100,155,7237.789,2189.511
08:19:21.705,1781162361.705,2026-06-11T08:19:21.705+0100,155,7237.789,2190.471
08:19:22.725,1781162362.725,2026-06-11T08:19:22.725+0100,155,7242.110,2191.491
08:19:23.746,1781162363.746,2026-06-11T08:19:23.746+0100,155,7249.313,2192.511
08:19:24.705,1781162364.705,2026-06-11T08:19:24.705+0100,155,7249.313,2193.471
08:19:25.725,1781162365.725,2026-06-11T08:19:25.725+0100,155,7252.950,2194.491
08:19:26.806,1781162366.806,2026-06-11T08:19:26.806+0100,155,7261.998,2195.572
08:19:27.706,1781162367.706,2026-06-11T08:19:27.706+0100,155,7261.998,2196.471
08:19:28.785,1781162368.785,2026-06-11T08:19:28.785+0100,155,7269.910,2197.551
08:19:29.746,1781162369.746,2026-06-11T08:19:29.746+0100,155,7273.715,2198.511
08:19:30.766,1781162370.766,2026-06-11T08:19:30.766+0100,155,7277.320,2199.532
08:19:31.726,1781162371.726,2026-06-11T08:19:31.726+0100,154,7277.320,2200.492
08:19:32.746,1781162372.746,2026-06-11T08:19:32.746+0100,155,7285.320,2201.511
08:19:33.706,1781162373.706,2026-06-11T08:19:33.706+0100,155,7285.320,2202.471
08:19:34.726,1781162374.726,2026-06-11T08:19:34.726+0100,155,7290.458,2203.491
08:19:35.746,1781162375.746,2026-06-11T08:19:35.746+0100,155,7301.732,2204.511
08:19:36.706,1781162376.706,2026-06-11T08:19:36.706+0100,155,7301.732,2205.472
08:19:37.786,1781162377.786,2026-06-11T08:19:37.786+0100,155,7312.991,2206.551
08:19:38.746,1781162378.746,2026-06-11T08:19:38.746+0100,155,7316.602,2207.512
08:19:39.766,1781162379.766,2026-06-11T08:19:39.766+0100,155,7320.213,2208.531
08:19:40.726,1781162380.726,2026-06-11T08:19:40.726+0100,155,7320.213,2209.492
08:19:41.686,1781162381.686,2026-06-11T08:19:41.686+0100,155,7324.289,2210.451
08:19:42.706,1781162382.706,2026-06-11T08:19:42.706+0100,155,7328.432,2211.472
08:19:43.726,1781162383.726,2026-06-11T08:19:43.726+0100,155,7332.934,2212.491
08:19:44.686,1781162384.686,2026-06-11T08:19:44.686+0100,155,7338.171,2213.452
08:19:45.706,1781162385.706,2026-06-11T08:19:45.706+0100,155,7343.408,2214.472
08:19:46.727,1781162386.727,2026-06-11T08:19:46.727+0100,155,7347.918,2215.492
08:19:47.746,1781162387.746,2026-06-11T08:19:47.746+0100,155,7356.642,2216.512
08:19:48.719,1781162388.719,2026-06-11T08:19:48.719+0100,155,7356.642,2217.485
08:19:49.726,1781162389.726,2026-06-11T08:19:49.726+0100,155,7361.414,2218.491
08:19:50.685,1781162390.685,2026-06-11T08:19:50.685+0100,155,7366.185,2219.451
08:19:51.765,1781162391.765,2026-06-11T08:19:51.765+0100,155,7373.952,2220.531
08:19:52.725,1781162392.725,2026-06-11T08:19:52.725+0100,155,7373.952,2221.491
08:19:53.746,1781162393.746,2026-06-11T08:19:53.746+0100,155,7380.443,2222.511
08:19:54.706,1781162394.706,2026-06-11T08:19:54.706+0100,155,7380.443,2223.472
08:19:55.726,1781162395.726,2026-06-11T08:19:55.726+0100,155,7383.333,2224.492
08:19:56.686,1781162396.686,2026-06-11T08:19:56.686+0100,155,7387.833,2225.452
08:19:57.733,1781162397.733,2026-06-11T08:19:57.733+0100,155,7393.423,2226.498
08:19:58.787,1781162398.787,2026-06-11T08:19:58.787+0100,155,7402.043,2227.553
08:19:59.686,1781162399.686,2026-06-11T08:19:59.686+0100,155,7402.043,2228.452
08:20:00.706,1781162400.706,2026-06-11T08:20:00.706+0100,155,7405.194,2229.472
08:20:01.726,1781162401.726,2026-06-11T08:20:01.726+0100,155,7408.319,2230.492
08:20:02.686,1781162402.686,2026-06-11T08:20:02.686+0100,155,7411.419,2231.452
08:20:03.706,1781162403.706,2026-06-11T08:20:03.706+0100,155,7414.519,2232.472
08:20:04.726,1781162404.726,2026-06-11T08:20:04.726+0100,155,7417.954,2233.492
08:20:05.686,1781162405.686,2026-06-11T08:20:05.686+0100,154,7421.405,2234.452
08:20:06.706,1781162406.706,2026-06-11T08:20:06.706+0100,154,7424.923,2235.472
08:20:07.726,1781162407.726,2026-06-11T08:20:07.726+0100,154,7428.536,2236.492
08:20:08.746,1781162408.746,2026-06-11T08:20:08.746+0100,154,7435.545,2237.512
08:20:09.706,1781162409.706,2026-06-11T08:20:09.706+0100,153,7435.545,2238.472
08:20:10.726,1781162410.726,2026-06-11T08:20:10.726+0100,154,7438.906,2239.492
08:20:11.687,1781162411.687,2026-06-11T08:20:11.687+0100,154,7442.191,2240.452
08:20:12.706,1781162412.706,2026-06-11T08:20:12.706+0100,153,7445.312,2241.472
08:20:13.786,1781162413.786,2026-06-11T08:20:13.786+0100,153,7451.588,2242.552
08:20:14.687,1781162414.687,2026-06-11T08:20:14.687+0100,152,7451.588,2243.452
08:20:15.706,1781162415.706,2026-06-11T08:20:15.706+0100,152,7454.755,2244.472
08:20:16.728,1781162416.728,2026-06-11T08:20:16.728+0100,151,7457.960,2245.494
08:20:17.686,1781162417.686,2026-06-11T08:20:17.686+0100,151,7461.301,2246.452
08:20:18.706,1781162418.706,2026-06-11T08:20:18.706+0100,151,7464.642,2247.472
08:20:19.726,1781162419.726,2026-06-11T08:20:19.726+0100,151,7468.174,2248.492
08:20:20.686,1781162420.686,2026-06-11T08:20:20.686+0100,150,7471.796,2249.452
08:20:21.706,1781162421.706,2026-06-11T08:20:21.706+0100,150,7475.510,2250.472
08:20:22.726,1781162422.726,2026-06-11T08:20:22.726+0100,150,7479.837,2251.492
08:20:23.686,1781162423.686,2026-06-11T08:20:23.686+0100,150,7484.164,2252.452
08:20:24.706,1781162424.706,2026-06-11T08:20:24.706+0100,150,7487.892,2253.472
08:20:25.726,1781162425.726,2026-06-11T08:20:25.726+0100,150,7491.194,2254.492
08:20:26.686,1781162426.686,2026-06-11T08:20:26.686+0100,149,7494.509,2255.452
08:20:27.707,1781162427.707,2026-06-11T08:20:27.707+0100,149,7498.157,2256.472
08:20:28.726,1781162428.726,2026-06-11T08:20:28.726+0100,149,7501.804,2257.492
08:20:29.687,1781162429.687,2026-06-11T08:20:29.687+0100,149,7505.534,2258.452
08:20:30.706,1781162430.706,2026-06-11T08:20:30.706+0100,149,7509.349,2259.472
08:20:31.726,1781162431.726,2026-06-11T08:20:31.726+0100,149,7513.164,2260.492
08:20:32.687,1781162432.687,2026-06-11T08:20:32.687+0100,148,7516.195,2261.452
08:20:33.707,1781162433.707,2026-06-11T08:20:33.707+0100,148,7519.181,2262.472
08:20:34.787,1781162434.787,2026-06-11T08:20:34.787+0100,148,7525.828,2263.552
08:20:35.687,1781162435.687,2026-06-11T08:20:35.687+0100,148,7525.828,2264.452
08:20:36.706,1781162436.706,2026-06-11T08:20:36.706+0100,147,7529.296,2265.472
08:20:37.726,1781162437.726,2026-06-11T08:20:37.726+0100,147,7532.651,2266.492
08:20:38.687,1781162438.687,2026-06-11T08:20:38.687+0100,147,7535.986,2267.452
08:20:39.767,1781162439.767,2026-06-11T08:20:39.767+0100,147,7542.865,2268.532
08:20:40.727,1781162440.727,2026-06-11T08:20:40.727+0100,147,7542.865,2269.493
08:20:41.686,1781162441.686,2026-06-11T08:20:41.686+0100,146,7546.361,2270.452
08:20:42.706,1781162442.706,2026-06-11T08:20:42.706+0100,146,7550.202,2271.472
08:20:43.727,1781162443.727,2026-06-11T08:20:43.727+0100,146,7554.154,2272.492
08:20:44.746,1781162444.746,2026-06-11T08:20:44.746+0100,146,7561.765,2273.512
08:20:45.707,1781162445.707,2026-06-11T08:20:45.707+0100,145,7561.765,2274.472
08:20:46.727,1781162446.727,2026-06-11T08:20:46.727+0100,145,7565.475,2275.492
08:20:47.687,1781162447.687,2026-06-11T08:20:47.687+0100,145,7568.825,2276.453
08:20:48.707,1781162448.707,2026-06-11T08:20:48.707+0100,144,7571.994,2277.473
08:20:49.727,1781162449.727,2026-06-11T08:20:49.727+0100,144,7575.264,2278.492
08:20:50.687,1781162450.687,2026-06-11T08:20:50.687+0100,144,7579.279,2279.453
08:20:51.767,1781162451.767,2026-06-11T08:20:51.767+0100,144,7586.863,2280.533
08:20:52.727,1781162452.727,2026-06-11T08:20:52.727+0100,143,7586.863,2281.492
08:20:53.687,1781162453.687,2026-06-11T08:20:53.687+0100,143,7590.097,2282.452
08:20:54.706,1781162454.706,2026-06-11T08:20:54.706+0100,143,7593.349,2283.472
08:20:55.727,1781162455.727,2026-06-11T08:20:55.727+0100,143,7597.230,2284.492
08:20:56.687,1781162456.687,2026-06-11T08:20:56.687+0100,143,7601.112,2285.452
08:20:57.707,1781162457.707,2026-06-11T08:20:57.707+0100,142,7604.895,2286.473
08:20:58.787,1781162458.787,2026-06-11T08:20:58.787+0100,142,7612.253,2287.552
08:20:59.687,1781162459.687,2026-06-11T08:20:59.687+0100,142,7612.253,2288.452
08:21:00.767,1781162460.767,2026-06-11T08:21:00.767+0100,142,7618.711,2289.533
08:21:01.727,1781162461.727,2026-06-11T08:21:01.727+0100,142,7618.711,2290.492
08:21:02.687,1781162462.687,2026-06-11T08:21:02.687+0100,141,7622.320,2291.453
08:21:03.707,1781162463.707,2026-06-11T08:21:03.707+0100,141,7626.556,2292.473
08:21:04.727,1781162464.727,2026-06-11T08:21:04.727+0100,141,7630.791,2293.493
08:21:05.687,1781162465.687,2026-06-11T08:21:05.687+0100,140,7634.276,2294.453
08:21:06.707,1781162466.707,2026-06-11T08:21:06.707+0100,140,7637.619,2295.473
08:21:07.727,1781162467.727,2026-06-11T08:21:07.727+0100,140,7641.080,2296.493
08:21:08.687,1781162468.687,2026-06-11T08:21:08.687+0100,139,7644.824,2297.453
08:21:09.767,1781162469.767,2026-06-11T08:21:09.767+0100,139,7651.544,2298.532
08:21:10.727,1781162470.727,2026-06-11T08:21:10.727+0100,139,7651.544,2299.493
08:21:11.687,1781162471.687,2026-06-11T08:21:11.687+0100,139,7654.262,2300.453
08:21:12.707,1781162472.707,2026-06-11T08:21:12.707+0100,139,7657.201,2301.473
08:21:13.787,1781162473.787,2026-06-11T08:21:13.787+0100,139,7664.822,2302.553
08:21:14.747,1781162474.747,2026-06-11T08:21:14.747+0100,139,7667.873,2303.512
08:21:15.707,1781162475.707,2026-06-11T08:21:15.707+0100,139,7667.873,2304.473
08:21:16.727,1781162476.727,2026-06-11T08:21:16.727+0100,139,7670.522,2305.493
08:21:17.687,1781162477.687,2026-06-11T08:21:17.687+0100,139,7673.304,2306.453
08:21:18.707,1781162478.707,2026-06-11T08:21:18.707+0100,139,7677.167,2307.473
08:21:19.727,1781162479.727,2026-06-11T08:21:19.727+0100,139,7681.030,2308.493
08:21:20.687,1781162480.687,2026-06-11T08:21:20.687+0100,138,7684.613,2309.453
08:21:21.767,1781162481.767,2026-06-11T08:21:21.767+0100,138,7691.342,2310.533
08:21:22.727,1781162482.727,2026-06-11T08:21:22.727+0100,138,7691.342,2311.493
08:21:23.747,1781162483.747,2026-06-11T08:21:23.747+0100,138,7698.293,2312.513
08:21:24.708,1781162484.708,2026-06-11T08:21:24.708+0100,138,7698.293,2313.474
08:21:25.727,1781162485.727,2026-06-11T08:21:25.727+0100,137,7702.001,2314.493
08:21:26.687,1781162486.687,2026-06-11T08:21:26.687+0100,137,7705.971,2315.453
08:21:27.707,1781162487.707,2026-06-11T08:21:27.707+0100,137,7709.942,2316.472
08:21:28.787,1781162488.787,2026-06-11T08:21:28.787+0100,137,7716.229,2317.553
08:21:29.687,1781162489.687,2026-06-11T08:21:29.687+0100,137,7716.229,2318.453
08:21:30.707,1781162490.707,2026-06-11T08:21:30.707+0100,137,7719.502,2319.473
08:21:31.727,1781162491.727,2026-06-11T08:21:31.727+0100,136,7723.046,2320.493
08:21:32.687,1781162492.687,2026-06-11T08:21:32.687+0100,136,7726.590,2321.453
08:21:33.707,1781162493.707,2026-06-11T08:21:33.707+0100,136,7729.851,2322.473
08:21:34.787,1781162494.787,2026-06-11T08:21:34.787+0100,136,7736.325,2323.553
08:21:35.687,1781162495.687,2026-06-11T08:21:35.687+0100,136,7736.325,2324.453
08:21:36.707,1781162496.707,2026-06-11T08:21:36.707+0100,136,7739.769,2325.473
08:21:37.728,1781162497.728,2026-06-11T08:21:37.728+0100,135,7743.212,2326.493
08:21:38.692,1781162498.692,2026-06-11T08:21:38.692+0100,135,7746.597,2327.457
08:21:39.708,1781162499.708,2026-06-11T08:21:39.708+0100,135,7749.960,2328.474
08:21:40.727,1781162500.727,2026-06-11T08:21:40.727+0100,135,7753.246,2329.493
08:21:41.687,1781162501.687,2026-06-11T08:21:41.687+0100,135,7756.199,2330.453
08:21:42.708,1781162502.708,2026-06-11T08:21:42.708+0100,135,7759.152,2331.473
08:21:43.728,1781162503.728,2026-06-11T08:21:43.728+0100,135,7762.372,2332.493
08:21:44.688,1781162504.688,2026-06-11T08:21:44.688+0100,135,7765.739,2333.453
08:21:45.707,1781162505.707,2026-06-11T08:21:45.707+0100,135,7769.088,2334.473
08:21:46.727,1781162506.727,2026-06-11T08:21:46.727+0100,135,7772.257,2335.493
08:21:47.687,1781162507.687,2026-06-11T08:21:47.687+0100,135,7775.426,2336.453
08:21:48.707,1781162508.707,2026-06-11T08:21:48.707+0100,135,7778.652,2337.473
08:21:49.727,1781162509.727,2026-06-11T08:21:49.727+0100,135,7781.924,2338.493
08:21:50.748,1781162510.748,2026-06-11T08:21:50.748+0100,135,7789.444,2339.513
08:21:51.707,1781162511.707,2026-06-11T08:21:51.707+0100,135,7789.444,2340.473
08:21:52.727,1781162512.727,2026-06-11T08:21:52.727+0100,135,7793.688,2341.493
08:21:53.688,1781162513.688,2026-06-11T08:21:53.688+0100,135,7797.660,2342.453
08:21:54.768,1781162514.768,2026-06-11T08:21:54.768+0100,135,7804.957,2343.533
08:21:55.728,1781162515.728,2026-06-11T08:21:55.728+0100,135,7804.957,2344.493
08:21:56.687,1781162516.687,2026-06-11T08:21:56.687+0100,135,7808.859,2345.453
08:21:57.707,1781162517.707,2026-06-11T08:21:57.707+0100,135,7812.785,2346.473
