Date,Timestamp,ISO8601,Energy (Cal),Duration (second),Since start (second)
08:45:49.003,1781163949.003,2026-06-11T08:45:49.003+0100,0.783,2.546,3777.769
08:45:51.549,1781163951.549,2026-06-11T08:45:51.549+0100,0.781,2.547,3780.315
08:45:54.096,1781163954.096,2026-06-11T08:45:54.096+0100,0.776,2.546,3782.862
08:45:56.642,1781163956.642,2026-06-11T08:45:56.642+0100,0.774,2.547,3785.408
08:45:59.189,1781163959.189,2026-06-11T08:45:59.189+0100,0.774,2.546,3787.955
08:46:01.735,1781163961.735,2026-06-11T08:46:01.735+0100,0.771,2.546,3790.501
08:46:04.282,1781163964.282,2026-06-11T08:46:04.282+0100,0.769,2.547,3793.048
08:46:06.828,1781163966.828,2026-06-11T08:46:06.828+0100,0.769,2.547,3795.594
08:46:09.375,1781163969.375,2026-06-11T08:46:09.375+0100,0.768,2.546,3798.141
08:46:11.921,1781163971.921,2026-06-11T08:46:11.921+0100,0.765,2.546,3800.687
08:46:14.468,1781163974.468,2026-06-11T08:46:14.468+0100,0.764,2.546,3803.234
08:46:17.014,1781163977.014,2026-06-11T08:46:17.014+0100,0.764,2.547,3805.780
08:46:19.561,1781163979.561,2026-06-11T08:46:19.561+0100,0.772,2.546,3808.327
08:46:22.107,1781163982.107,2026-06-11T08:46:22.107+0100,0.772,2.547,3810.873
08:46:24.654,1781163984.654,2026-06-11T08:46:24.654+0100,0.782,2.546,3813.420
08:46:27.200,1781163987.200,2026-06-11T08:46:27.200+0100,0.786,2.546,3815.966
08:46:29.747,1781163989.747,2026-06-11T08:46:29.747+0100,0.796,2.546,3818.513
08:46:32.293,1781163992.293,2026-06-11T08:46:32.293+0100,0.801,2.546,3821.059
08:46:34.840,1781163994.840,2026-06-11T08:46:34.840+0100,0.803,2.546,3823.606
08:46:37.386,1781163997.386,2026-06-11T08:46:37.386+0100,0.808,2.547,3826.152
08:46:39.933,1781163999.933,2026-06-11T08:46:39.933+0100,0.817,2.546,3828.699
08:46:42.479,1781164002.479,2026-06-11T08:46:42.479+0100,0.818,2.547,3831.245
08:46:45.026,1781164005.026,2026-06-11T08:46:45.026+0100,0.817,2.546,3833.792
08:46:47.572,1781164007.572,2026-06-11T08:46:47.572+0100,0.808,2.546,3836.338
08:46:50.119,1781164010.119,2026-06-11T08:46:50.119+0100,0.794,2.547,3838.885
08:46:52.665,1781164012.665,2026-06-11T08:46:52.665+0100,0.778,2.546,3841.431
08:46:55.212,1781164015.212,2026-06-11T08:46:55.212+0100,0.778,2.546,3843.978
08:46:57.758,1781164017.758,2026-06-11T08:46:57.758+0100,0.775,2.546,3846.524
08:47:00.305,1781164020.305,2026-06-11T08:47:00.305+0100,0.775,2.546,3849.071
08:47:02.851,1781164022.851,2026-06-11T08:47:02.851+0100,0.771,2.546,3851.617
08:47:05.398,1781164025.398,2026-06-11T08:47:05.398+0100,0.771,2.546,3854.164
08:47:07.944,1781164027.944,2026-06-11T08:47:07.944+0100,0.774,2.546,3856.710
08:47:10.491,1781164030.491,2026-06-11T08:47:10.491+0100,0.784,2.546,3859.257
08:47:13.037,1781164033.037,2026-06-11T08:47:13.037+0100,0.774,2.547,3861.803
08:47:15.584,1781164035.584,2026-06-11T08:47:15.584+0100,0.712,2.547,3864.350
08:47:18.130,1781164038.130,2026-06-11T08:47:18.130+0100,0.686,2.547,3866.896
08:47:20.677,1781164040.677,2026-06-11T08:47:20.677+0100,0.686,2.546,3869.443
08:47:23.223,1781164043.223,2026-06-11T08:47:23.223+0100,0.737,2.547,3871.989
08:47:25.770,1781164045.770,2026-06-11T08:47:25.770+0100,0.737,2.547,3874.536
08:47:28.316,1781164048.316,2026-06-11T08:47:28.316+0100,0.720,2.547,3877.082
08:47:30.863,1781164050.863,2026-06-11T08:47:30.863+0100,0.720,2.547,3879.629
08:47:33.409,1781164053.409,2026-06-11T08:47:33.409+0100,0.702,2.547,3882.175
08:47:35.956,1781164055.956,2026-06-11T08:47:35.956+0100,0.697,2.547,3884.722
08:47:38.502,1781164058.502,2026-06-11T08:47:38.502+0100,0.697,2.547,3887.268
08:47:41.049,1781164061.049,2026-06-11T08:47:41.049+0100,0.697,2.547,3889.815
08:47:43.595,1781164063.595,2026-06-11T08:47:43.595+0100,0.685,2.547,3892.361
08:47:46.142,1781164066.142,2026-06-11T08:47:46.142+0100,0.685,2.547,3894.908
08:47:48.688,1781164068.688,2026-06-11T08:47:48.688+0100,0.674,2.547,3897.454
08:47:51.235,1781164071.235,2026-06-11T08:47:51.235+0100,0.668,2.547,3900.001
08:47:53.781,1781164073.781,2026-06-11T08:47:53.781+0100,0.668,2.547,3902.547
08:47:56.328,1781164076.328,2026-06-11T08:47:56.328+0100,0.668,2.547,3905.094
08:47:58.874,1781164078.874,2026-06-11T08:47:58.874+0100,0.662,2.547,3907.640
08:48:01.421,1781164081.421,2026-06-11T08:48:01.421+0100,0.662,2.547,3910.187
08:48:03.967,1781164083.967,2026-06-11T08:48:03.967+0100,0.662,2.547,3912.733
08:48:06.514,1781164086.514,2026-06-11T08:48:06.514+0100,0.642,2.547,3915.280
08:48:09.061,1781164089.061,2026-06-11T08:48:09.061+0100,0.642,2.547,3917.826
08:48:11.607,1781164091.607,2026-06-11T08:48:11.607+0100,0.647,2.547,3920.373
08:48:14.154,1781164094.154,2026-06-11T08:48:14.154+0100,0.647,2.547,3922.919
08:48:16.700,1781164096.700,2026-06-11T08:48:16.700+0100,0.640,2.547,3925.466
08:48:19.247,1781164099.247,2026-06-11T08:48:19.247+0100,0.640,2.547,3928.012
08:48:21.793,1781164101.793,2026-06-11T08:48:21.793+0100,0.644,2.547,3930.559
08:48:24.340,1781164104.340,2026-06-11T08:48:24.340+0100,0.645,2.547,3933.105
08:48:26.886,1781164106.886,2026-06-11T08:48:26.886+0100,0.644,2.547,3935.652
08:48:29.433,1781164109.433,2026-06-11T08:48:29.433+0100,0.640,2.547,3938.198
08:48:31.979,1781164111.979,2026-06-11T08:48:31.979+0100,0.639,2.547,3940.745
08:48:34.526,1781164114.526,2026-06-11T08:48:34.526+0100,0.637,2.547,3943.291
08:48:37.072,1781164117.072,2026-06-11T08:48:37.072+0100,0.637,2.547,3945.838
08:48:39.619,1781164119.619,2026-06-11T08:48:39.619+0100,0.637,2.547,3948.384
08:48:42.165,1781164122.165,2026-06-11T08:48:42.165+0100,0.642,2.547,3950.931
08:48:44.712,1781164124.712,2026-06-11T08:48:44.712+0100,0.640,2.547,3953.477
08:48:47.258,1781164127.258,2026-06-11T08:48:47.258+0100,0.643,2.547,3956.024
08:48:49.805,1781164129.805,2026-06-11T08:48:49.805+0100,0.640,2.547,3958.570
08:48:52.351,1781164132.351,2026-06-11T08:48:52.351+0100,0.634,2.547,3961.117
08:48:54.898,1781164134.898,2026-06-11T08:48:54.898+0100,0.634,2.547,3963.663
08:48:57.444,1781164137.444,2026-06-11T08:48:57.444+0100,0.634,2.547,3966.210
08:48:59.991,1781164139.991,2026-06-11T08:48:59.991+0100,0.630,2.547,3968.756
08:49:02.537,1781164142.537,2026-06-11T08:49:02.537+0100,0.630,2.547,3971.303
08:49:05.084,1781164145.084,2026-06-11T08:49:05.084+0100,0.637,2.547,3973.850
08:49:07.630,1781164147.630,2026-06-11T08:49:07.630+0100,0.637,2.547,3976.396
08:49:10.177,1781164150.177,2026-06-11T08:49:10.177+0100,0.633,2.547,3978.943
08:49:12.723,1781164152.723,2026-06-11T08:49:12.723+0100,0.631,2.547,3981.489
08:49:15.270,1781164155.270,2026-06-11T08:49:15.270+0100,0.631,2.547,3984.036
08:49:17.816,1781164157.816,2026-06-11T08:49:17.816+0100,0.631,2.547,3986.582
08:49:20.363,1781164160.363,2026-06-11T08:49:20.363+0100,0.632,2.547,3989.129
08:49:22.909,1781164162.909,2026-06-11T08:49:22.909+0100,0.634,2.547,3991.675
08:49:25.456,1781164165.456,2026-06-11T08:49:25.456+0100,0.634,2.547,3994.222
08:49:28.002,1781164168.002,2026-06-11T08:49:28.002+0100,0.634,2.547,3996.768
08:49:30.549,1781164170.549,2026-06-11T08:49:30.549+0100,0.633,2.547,3999.315
08:49:33.095,1781164173.095,2026-06-11T08:49:33.095+0100,0.633,2.547,4001.861
08:49:35.642,1781164175.642,2026-06-11T08:49:35.642+0100,0.633,2.547,4004.408
08:49:38.189,1781164178.189,2026-06-11T08:49:38.189+0100,0.632,2.547,4006.954
08:49:40.735,1781164180.735,2026-06-11T08:49:40.735+0100,0.628,2.547,4009.501
08:49:43.282,1781164183.282,2026-06-11T08:49:43.282+0100,0.628,2.547,4012.047
08:49:45.828,1781164185.828,2026-06-11T08:49:45.828+0100,0.634,2.547,4014.594
08:49:48.375,1781164188.375,2026-06-11T08:49:48.375+0100,0.637,2.547,4017.140
08:49:50.921,1781164190.921,2026-06-11T08:49:50.921+0100,0.637,2.547,4019.687
08:49:53.468,1781164193.468,2026-06-11T08:49:53.468+0100,0.634,2.547,4022.233
08:49:56.014,1781164196.014,2026-06-11T08:49:56.014+0100,0.633,2.547,4024.780
08:49:58.561,1781164198.561,2026-06-11T08:49:58.561+0100,0.632,2.547,4027.326
08:50:01.107,1781164201.107,2026-06-11T08:50:01.107+0100,0.631,2.547,4029.873
08:50:03.654,1781164203.654,2026-06-11T08:50:03.654+0100,0.631,2.547,4032.419
08:50:06.200,1781164206.200,2026-06-11T08:50:06.200+0100,0.621,2.547,4034.966
08:50:08.747,1781164208.747,2026-06-11T08:50:08.747+0100,0.591,2.547,4037.512
08:50:11.293,1781164211.293,2026-06-11T08:50:11.293+0100,0.591,2.547,4040.059
08:50:13.840,1781164213.840,2026-06-11T08:50:13.840+0100,0.590,2.547,4042.605
08:50:16.386,1781164216.386,2026-06-11T08:50:16.386+0100,0.589,2.547,4045.152
08:50:18.933,1781164218.933,2026-06-11T08:50:18.933+0100,0.589,2.547,4047.699
08:50:21.479,1781164221.479,2026-06-11T08:50:21.479+0100,0.597,2.547,4050.245
08:50:24.026,1781164224.026,2026-06-11T08:50:24.026+0100,0.598,2.547,4052.792
08:50:26.572,1781164226.572,2026-06-11T08:50:26.572+0100,0.618,2.547,4055.338
08:50:29.119,1781164229.119,2026-06-11T08:50:29.119+0100,0.626,2.547,4057.885
08:50:31.665,1781164231.665,2026-06-11T08:50:31.665+0100,0.627,2.547,4060.431
08:50:34.212,1781164234.212,2026-06-11T08:50:34.212+0100,0.633,2.547,4062.978
08:50:36.758,1781164236.758,2026-06-11T08:50:36.758+0100,0.637,2.547,4065.524
08:50:39.305,1781164239.305,2026-06-11T08:50:39.305+0100,0.641,2.547,4068.071
08:50:41.851,1781164241.851,2026-06-11T08:50:41.851+0100,0.641,2.547,4070.617
08:50:44.398,1781164244.398,2026-06-11T08:50:44.398+0100,0.641,2.547,4073.164
08:50:46.944,1781164246.944,2026-06-11T08:50:46.944+0100,0.644,2.547,4075.710
08:50:49.491,1781164249.491,2026-06-11T08:50:49.491+0100,0.644,2.547,4078.257
08:50:52.038,1781164252.038,2026-06-11T08:50:52.038+0100,0.644,2.547,4080.803
08:50:54.584,1781164254.584,2026-06-11T08:50:54.584+0100,0.644,2.547,4083.350
08:50:57.131,1781164257.131,2026-06-11T08:50:57.131+0100,0.643,2.547,4085.896
08:50:59.677,1781164259.677,2026-06-11T08:50:59.677+0100,0.645,2.547,4088.443
08:51:02.224,1781164262.224,2026-06-11T08:51:02.224+0100,0.646,2.547,4090.989
08:51:04.770,1781164264.770,2026-06-11T08:51:04.770+0100,0.646,2.547,4093.536
08:51:07.317,1781164267.317,2026-06-11T08:51:07.317+0100,0.647,2.547,4096.082
08:51:09.863,1781164269.863,2026-06-11T08:51:09.863+0100,0.654,2.547,4098.629
08:51:12.410,1781164272.410,2026-06-11T08:51:12.410+0100,0.663,2.547,4101.175
08:51:14.956,1781164274.956,2026-06-11T08:51:14.956+0100,0.661,2.547,4103.722
08:51:17.503,1781164277.503,2026-06-11T08:51:17.503+0100,0.663,2.547,4106.268
08:51:20.049,1781164280.049,2026-06-11T08:51:20.049+0100,0.661,2.547,4108.815
08:51:22.596,1781164282.596,2026-06-11T08:51:22.596+0100,0.660,2.547,4111.361
08:51:25.142,1781164285.142,2026-06-11T08:51:25.142+0100,0.653,2.547,4113.908
08:51:27.689,1781164287.689,2026-06-11T08:51:27.689+0100,0.660,2.547,4116.454
08:51:30.235,1781164290.235,2026-06-11T08:51:30.235+0100,0.651,2.547,4119.001
08:51:32.782,1781164292.782,2026-06-11T08:51:32.782+0100,0.658,2.547,4121.547
08:51:35.328,1781164295.328,2026-06-11T08:51:35.328+0100,0.653,2.547,4124.094
08:51:37.875,1781164297.875,2026-06-11T08:51:37.875+0100,0.657,2.547,4126.641
08:51:40.421,1781164300.421,2026-06-11T08:51:40.421+0100,0.653,2.547,4129.187
08:51:42.968,1781164302.968,2026-06-11T08:51:42.968+0100,0.657,2.547,4131.734
08:51:45.514,1781164305.514,2026-06-11T08:51:45.514+0100,0.651,2.547,4134.280
08:51:48.061,1781164308.061,2026-06-11T08:51:48.061+0100,0.651,2.547,4136.827
08:51:50.607,1781164310.607,2026-06-11T08:51:50.607+0100,0.651,2.547,4139.373
08:51:53.154,1781164313.154,2026-06-11T08:51:53.154+0100,0.648,2.547,4141.920
08:51:55.700,1781164315.700,2026-06-11T08:51:55.700+0100,0.648,2.547,4144.466
08:51:58.247,1781164318.247,2026-06-11T08:51:58.247+0100,0.648,2.547,4147.013
08:52:00.793,1781164320.793,2026-06-11T08:52:00.793+0100,0.656,2.547,4149.559
08:52:03.340,1781164323.340,2026-06-11T08:52:03.340+0100,0.658,2.547,4152.106
08:52:05.886,1781164325.886,2026-06-11T08:52:05.886+0100,0.656,2.547,4154.652
08:52:08.433,1781164328.433,2026-06-11T08:52:08.433+0100,0.657,2.547,4157.199
08:52:10.980,1781164330.980,2026-06-11T08:52:10.980+0100,0.653,2.547,4159.745
08:52:13.526,1781164333.526,2026-06-11T08:52:13.526+0100,0.651,2.547,4162.292
08:52:16.073,1781164336.073,2026-06-11T08:52:16.073+0100,0.644,2.547,4164.838
08:52:18.619,1781164338.619,2026-06-11T08:52:18.619+0100,0.644,2.547,4167.385
08:52:21.166,1781164341.166,2026-06-11T08:52:21.166+0100,0.644,2.547,4169.931
08:52:23.712,1781164343.712,2026-06-11T08:52:23.712+0100,0.624,2.547,4172.478
08:52:26.259,1781164346.259,2026-06-11T08:52:26.259+0100,0.622,2.547,4175.024
08:52:28.805,1781164348.805,2026-06-11T08:52:28.805+0100,0.622,2.547,4177.571
08:52:31.352,1781164351.352,2026-06-11T08:52:31.352+0100,0.631,2.547,4180.117
08:52:33.898,1781164353.898,2026-06-11T08:52:33.898+0100,0.639,2.547,4182.664
08:52:36.445,1781164356.445,2026-06-11T08:52:36.445+0100,0.643,2.547,4185.210
08:52:38.991,1781164358.991,2026-06-11T08:52:38.991+0100,0.643,2.547,4187.757
08:52:41.538,1781164361.538,2026-06-11T08:52:41.538+0100,0.642,2.547,4190.303
08:52:44.084,1781164364.084,2026-06-11T08:52:44.084+0100,0.642,2.547,4192.850
08:52:46.631,1781164366.631,2026-06-11T08:52:46.631+0100,0.641,2.547,4195.396
08:52:49.177,1781164369.177,2026-06-11T08:52:49.177+0100,0.641,2.547,4197.943
08:52:51.724,1781164371.724,2026-06-11T08:52:51.724+0100,0.649,2.547,4200.490
08:52:54.270,1781164374.270,2026-06-11T08:52:54.270+0100,0.650,2.547,4203.036
08:52:56.817,1781164376.817,2026-06-11T08:52:56.817+0100,0.655,2.547,4205.583
08:52:59.363,1781164379.363,2026-06-11T08:52:59.363+0100,0.655,2.547,4208.129
08:53:01.910,1781164381.910,2026-06-11T08:53:01.910+0100,0.655,2.547,4210.676
08:53:04.456,1781164384.456,2026-06-11T08:53:04.456+0100,0.654,2.547,4213.222
08:53:07.003,1781164387.003,2026-06-11T08:53:07.003+0100,0.641,2.547,4215.769
08:53:09.549,1781164389.549,2026-06-11T08:53:09.549+0100,0.634,2.547,4218.315
08:53:12.096,1781164392.096,2026-06-11T08:53:12.096+0100,0.634,2.547,4220.862
08:53:14.642,1781164394.642,2026-06-11T08:53:14.642+0100,0.638,2.547,4223.408
08:53:17.189,1781164397.189,2026-06-11T08:53:17.189+0100,0.641,2.547,4225.955
08:53:19.735,1781164399.735,2026-06-11T08:53:19.735+0100,0.649,2.547,4228.501
08:53:22.282,1781164402.282,2026-06-11T08:53:22.282+0100,0.650,2.547,4231.048
08:53:24.829,1781164404.829,2026-06-11T08:53:24.829+0100,0.650,2.547,4233.594
08:53:27.375,1781164407.375,2026-06-11T08:53:27.375+0100,0.637,2.547,4236.141
08:53:29.922,1781164409.922,2026-06-11T08:53:29.922+0100,0.637,2.547,4238.687
08:53:32.468,1781164412.468,2026-06-11T08:53:32.468+0100,0.637,2.547,4241.234
08:53:35.015,1781164415.015,2026-06-11T08:53:35.015+0100,0.639,2.547,4243.780
08:53:37.561,1781164417.561,2026-06-11T08:53:37.561+0100,0.636,2.547,4246.327
08:53:40.108,1781164420.108,2026-06-11T08:53:40.108+0100,0.625,2.547,4248.873
08:53:42.654,1781164422.654,2026-06-11T08:53:42.654+0100,0.625,2.547,4251.420
08:53:45.201,1781164425.201,2026-06-11T08:53:45.201+0100,0.627,2.547,4253.966
08:53:47.747,1781164427.747,2026-06-11T08:53:47.747+0100,0.627,2.547,4256.513
08:53:50.294,1781164430.294,2026-06-11T08:53:50.294+0100,0.641,2.547,4259.059
08:53:52.840,1781164432.840,2026-06-11T08:53:52.840+0100,0.641,2.547,4261.606
08:53:55.387,1781164435.387,2026-06-11T08:53:55.387+0100,0.628,2.547,4264.152
08:53:57.933,1781164437.933,2026-06-11T08:53:57.933+0100,0.628,2.547,4266.699
08:54:00.480,1781164440.480,2026-06-11T08:54:00.480+0100,0.629,2.547,4269.245
08:54:03.026,1781164443.026,2026-06-11T08:54:03.026+0100,0.630,2.547,4271.792
08:54:05.573,1781164445.573,2026-06-11T08:54:05.573+0100,0.640,2.547,4274.338
08:54:08.119,1781164448.119,2026-06-11T08:54:08.119+0100,0.630,2.547,4276.885
08:54:10.666,1781164450.666,2026-06-11T08:54:10.666+0100,0.626,2.547,4279.431
08:54:13.212,1781164453.212,2026-06-11T08:54:13.212+0100,0.625,2.547,4281.978
08:54:15.759,1781164455.759,2026-06-11T08:54:15.759+0100,0.624,2.547,4284.524
08:54:18.305,1781164458.305,2026-06-11T08:54:18.305+0100,0.622,2.547,4287.071
08:54:20.852,1781164460.852,2026-06-11T08:54:20.852+0100,0.622,2.547,4289.617
08:54:23.398,1781164463.398,2026-06-11T08:54:23.398+0100,0.620,2.547,4292.164
08:54:25.945,1781164465.945,2026-06-11T08:54:25.945+0100,0.622,2.547,4294.710
08:54:28.491,1781164468.491,2026-06-11T08:54:28.491+0100,0.620,2.547,4297.257
08:54:31.038,1781164471.038,2026-06-11T08:54:31.038+0100,0.616,2.547,4299.804
08:54:33.584,1781164473.584,2026-06-11T08:54:33.584+0100,0.616,2.547,4302.350
08:54:36.131,1781164476.131,2026-06-11T08:54:36.131+0100,0.630,2.547,4304.897
08:54:38.677,1781164478.677,2026-06-11T08:54:38.677+0100,0.638,2.547,4307.443
08:54:41.224,1781164481.224,2026-06-11T08:54:41.224+0100,0.647,2.547,4309.990
08:54:43.770,1781164483.770,2026-06-11T08:54:43.770+0100,0.653,2.547,4312.536
08:54:46.317,1781164486.317,2026-06-11T08:54:46.317+0100,0.653,2.547,4315.083
08:54:48.863,1781164488.863,2026-06-11T08:54:48.863+0100,0.653,2.547,4317.629
08:54:51.410,1781164491.410,2026-06-11T08:54:51.410+0100,0.653,2.547,4320.176
08:54:53.956,1781164493.956,2026-06-11T08:54:53.956+0100,0.649,2.547,4322.722
08:54:56.503,1781164496.503,2026-06-11T08:54:56.503+0100,0.647,2.547,4325.269
08:54:59.049,1781164499.049,2026-06-11T08:54:59.049+0100,0.640,2.547,4327.815
08:55:01.596,1781164501.596,2026-06-11T08:55:01.596+0100,0.639,2.547,4330.362
08:55:04.142,1781164504.142,2026-06-11T08:55:04.142+0100,0.639,2.547,4332.908
08:55:06.689,1781164506.689,2026-06-11T08:55:06.689+0100,0.641,2.547,4335.455
08:55:09.235,1781164509.235,2026-06-11T08:55:09.235+0100,0.641,2.547,4338.001
08:55:11.782,1781164511.782,2026-06-11T08:55:11.782+0100,0.641,2.547,4340.548
08:55:14.328,1781164514.328,2026-06-11T08:55:14.328+0100,0.642,2.547,4343.094
08:55:16.875,1781164516.875,2026-06-11T08:55:16.875+0100,0.640,2.547,4345.641
08:55:19.421,1781164519.421,2026-06-11T08:55:19.421+0100,0.642,2.547,4348.187
08:55:21.968,1781164521.968,2026-06-11T08:55:21.968+0100,0.643,2.547,4350.734
08:55:24.515,1781164524.515,2026-06-11T08:55:24.515+0100,0.643,2.547,4353.280
08:55:27.061,1781164527.061,2026-06-11T08:55:27.061+0100,0.641,2.547,4355.827
08:55:29.608,1781164529.608,2026-06-11T08:55:29.608+0100,0.631,2.547,4358.373
08:55:32.154,1781164532.154,2026-06-11T08:55:32.154+0100,0.631,2.547,4360.920
08:55:34.701,1781164534.701,2026-06-11T08:55:34.701+0100,0.631,2.547,4363.466
08:55:37.247,1781164537.247,2026-06-11T08:55:37.247+0100,0.633,2.547,4366.013
08:55:39.794,1781164539.794,2026-06-11T08:55:39.794+0100,0.629,2.547,4368.559
08:55:42.340,1781164542.340,2026-06-11T08:55:42.340+0100,0.637,2.547,4371.106
08:55:44.887,1781164544.887,2026-06-11T08:55:44.887+0100,0.629,2.547,4373.652
08:55:47.433,1781164547.433,2026-06-11T08:55:47.433+0100,0.629,2.547,4376.199
08:55:54.627,1781164554.627,2026-06-11T08:55:54.627+0100,,,4383.393
