Date,Timestamp,ISO8601,Speed (m/s),Cumulative Distance (meter),Since start (second)
07:42:51.234,1781160171.234,2026-06-11T07:42:51.234+0100,,,0.000
07:42:54.895,1781160174.895,2026-06-11T07:42:54.895+0100,3.178,9.859,3.660
07:42:57.442,1781160177.442,2026-06-11T07:42:57.442+0100,3.185,15.813,6.208
07:42:59.989,1781160179.989,2026-06-11T07:42:59.989+0100,3.247,26.226,8.755
07:43:02.536,1781160182.536,2026-06-11T07:43:02.536+0100,3.399,34.240,11.302
07:43:05.084,1781160185.084,2026-06-11T07:43:05.084+0100,3.395,44.207,13.849
07:43:07.631,1781160187.631,2026-06-11T07:43:07.631+0100,3.405,50.573,16.396
07:43:10.178,1781160190.178,2026-06-11T07:43:10.178+0100,3.426,61.075,18.944
07:43:12.725,1781160192.725,2026-06-11T07:43:12.725+0100,3.431,67.699,21.491
07:43:15.272,1781160195.272,2026-06-11T07:43:15.272+0100,3.371,77.370,24.038
07:43:17.820,1781160197.820,2026-06-11T07:43:17.820+0100,3.268,85.081,26.585
07:43:20.367,1781160200.367,2026-06-11T07:43:20.367+0100,3.254,91.998,29.132
07:43:22.914,1781160202.914,2026-06-11T07:43:22.914+0100,3.282,102.146,31.680
07:43:25.461,1781160205.461,2026-06-11T07:43:25.461+0100,3.264,107.827,34.227
07:43:28.008,1781160208.008,2026-06-11T07:43:28.008+0100,3.195,116.659,36.774
07:43:30.555,1781160210.555,2026-06-11T07:43:30.555+0100,3.154,122.131,39.321
07:43:33.103,1781160213.103,2026-06-11T07:43:33.103+0100,3.194,132.513,41.868
07:43:35.650,1781160215.650,2026-06-11T07:43:35.650+0100,3.218,139.596,44.415
07:43:38.197,1781160218.197,2026-06-11T07:43:38.197+0100,3.251,150.405,46.963
07:43:40.744,1781160220.744,2026-06-11T07:43:40.744+0100,3.271,159.730,49.510
07:43:43.291,1781160223.291,2026-06-11T07:43:43.291+0100,3.305,166.239,52.057
07:43:45.838,1781160225.838,2026-06-11T07:43:45.838+0100,3.353,177.613,54.604
07:43:48.385,1781160228.385,2026-06-11T07:43:48.385+0100,3.319,183.562,57.151
07:43:50.933,1781160230.933,2026-06-11T07:43:50.933+0100,3.331,193.594,59.698
07:43:53.480,1781160233.480,2026-06-11T07:43:53.480+0100,3.338,200.469,62.245
07:43:56.027,1781160236.027,2026-06-11T07:43:56.027+0100,3.289,209.768,64.793
07:43:58.574,1781160238.574,2026-06-11T07:43:58.574+0100,3.304,215.716,67.340
07:44:01.121,1781160241.121,2026-06-11T07:44:01.121+0100,3.278,224.719,69.887
07:44:03.668,1781160243.668,2026-06-11T07:44:03.668+0100,3.313,232.233,72.434
07:44:06.215,1781160246.215,2026-06-11T07:44:06.215+0100,3.338,242.656,74.981
07:44:08.762,1781160248.762,2026-06-11T07:44:08.762+0100,3.332,253.243,77.528
07:44:11.310,1781160251.310,2026-06-11T07:44:11.310+0100,3.346,260.281,80.075
07:44:13.857,1781160253.857,2026-06-11T07:44:13.857+0100,3.343,269.659,82.622
07:44:16.404,1781160256.404,2026-06-11T07:44:16.404+0100,3.337,275.428,85.169
07:44:18.951,1781160258.951,2026-06-11T07:44:18.951+0100,3.377,286.069,87.717
07:44:21.498,1781160261.498,2026-06-11T07:44:21.498+0100,3.417,292.996,90.264
07:44:24.045,1781160264.045,2026-06-11T07:44:24.045+0100,3.418,303.004,92.811
07:44:26.592,1781160266.592,2026-06-11T07:44:26.592+0100,3.396,309.475,95.358
07:44:29.139,1781160269.139,2026-06-11T07:44:29.139+0100,3.415,319.813,97.905
07:44:31.686,1781160271.686,2026-06-11T07:44:31.686+0100,3.399,326.556,100.452
07:44:34.233,1781160274.233,2026-06-11T07:44:34.233+0100,3.406,336.921,102.999
07:44:36.781,1781160276.781,2026-06-11T07:44:36.781+0100,3.400,345.676,105.546
07:44:39.328,1781160279.328,2026-06-11T07:44:39.328+0100,3.405,353.161,108.093
07:44:41.875,1781160281.875,2026-06-11T07:44:41.875+0100,3.412,363.095,110.640
07:44:44.422,1781160284.422,2026-06-11T07:44:44.422+0100,3.392,369.269,113.187
07:44:46.969,1781160286.969,2026-06-11T07:44:46.969+0100,3.458,381.235,115.735
07:44:49.516,1781160289.516,2026-06-11T07:44:49.516+0100,3.449,388.442,118.282
07:44:52.063,1781160292.063,2026-06-11T07:44:52.063+0100,3.438,398.451,120.829
07:44:54.610,1781160294.610,2026-06-11T07:44:54.610+0100,3.437,405.405,123.376
07:44:57.157,1781160297.157,2026-06-11T07:44:57.157+0100,3.439,415.828,125.923
07:44:59.704,1781160299.704,2026-06-11T07:44:59.704+0100,3.437,421.335,128.470
07:45:02.251,1781160302.251,2026-06-11T07:45:02.251+0100,3.424,431.101,131.017
07:45:04.798,1781160304.798,2026-06-11T07:45:04.798+0100,3.434,441.501,133.564
07:45:07.345,1781160307.345,2026-06-11T07:45:07.345+0100,3.412,447.924,136.111
07:45:09.892,1781160309.892,2026-06-11T07:45:09.892+0100,3.491,460.061,138.658
07:45:12.439,1781160312.439,2026-06-11T07:45:12.439+0100,3.503,467.402,141.205
07:45:14.986,1781160314.986,2026-06-11T07:45:14.986+0100,3.501,478.099,143.752
07:45:17.533,1781160317.533,2026-06-11T07:45:17.533+0100,3.489,484.935,146.299
07:45:20.080,1781160320.080,2026-06-11T07:45:20.080+0100,3.504,495.475,148.846
07:45:22.627,1781160322.627,2026-06-11T07:45:22.627+0100,3.471,500.801,151.393
07:45:25.174,1781160325.174,2026-06-11T07:45:25.174+0100,3.503,512.396,153.940
07:45:27.721,1781160327.721,2026-06-11T07:45:27.721+0100,3.515,519.217,156.487
07:45:30.268,1781160330.268,2026-06-11T07:45:30.268+0100,3.496,529.964,159.034
07:45:32.815,1781160332.815,2026-06-11T07:45:32.815+0100,3.512,540.860,161.581
07:45:35.362,1781160335.362,2026-06-11T07:45:35.362+0100,3.481,547.832,164.128
07:45:37.909,1781160337.909,2026-06-11T07:45:37.909+0100,3.428,556.126,166.675
07:45:40.456,1781160340.456,2026-06-11T07:45:40.456+0100,3.267,560.754,169.222
07:45:43.003,1781160343.003,2026-06-11T07:45:43.003+0100,2.515,567.112,171.769
07:45:45.550,1781160345.550,2026-06-11T07:45:45.550+0100,2.779,572.807,174.316
07:45:48.097,1781160348.097,2026-06-11T07:45:48.097+0100,2.774,579.245,176.863
07:45:50.644,1781160350.644,2026-06-11T07:45:50.644+0100,3.289,586.250,179.410
07:45:53.191,1781160353.191,2026-06-11T07:45:53.191+0100,3.294,596.203,181.957
07:45:55.738,1781160355.738,2026-06-11T07:45:55.738+0100,3.131,604.526,184.504
07:45:58.285,1781160358.285,2026-06-11T07:45:58.285+0100,3.104,610.186,187.051
07:46:00.832,1781160360.832,2026-06-11T07:46:00.832+0100,3.088,618.420,189.598
07:46:03.379,1781160363.379,2026-06-11T07:46:03.379+0100,3.144,626.030,192.145
07:46:05.926,1781160365.926,2026-06-11T07:46:05.926+0100,3.188,636.525,194.692
07:46:08.473,1781160368.473,2026-06-11T07:46:08.473+0100,3.164,642.773,197.239
07:46:11.020,1781160371.020,2026-06-11T07:46:11.020+0100,3.215,652.939,199.786
07:46:13.567,1781160373.567,2026-06-11T07:46:13.567+0100,3.200,659.498,202.333
07:46:16.114,1781160376.114,2026-06-11T07:46:16.114+0100,3.189,668.984,204.880
07:46:18.661,1781160378.661,2026-06-11T07:46:18.661+0100,3.144,675.298,207.427
07:46:21.208,1781160381.208,2026-06-11T07:46:21.208+0100,3.113,683.851,209.974
07:46:23.755,1781160383.755,2026-06-11T07:46:23.755+0100,3.088,692.239,212.521
07:46:26.302,1781160386.302,2026-06-11T07:46:26.302+0100,3.108,699.449,215.068
07:46:28.849,1781160388.849,2026-06-11T07:46:28.849+0100,3.152,710.298,217.615
07:46:31.396,1781160391.396,2026-06-11T07:46:31.396+0100,3.166,717.378,220.162
07:46:33.943,1781160393.943,2026-06-11T07:46:33.943+0100,3.157,726.182,222.709
07:46:36.490,1781160396.490,2026-06-11T07:46:36.490+0100,3.175,733.267,225.256
07:46:39.037,1781160399.037,2026-06-11T07:46:39.037+0100,3.219,743.770,227.803
07:46:41.584,1781160401.584,2026-06-11T07:46:41.584+0100,3.196,748.583,230.350
07:46:44.131,1781160404.131,2026-06-11T07:46:44.131+0100,3.160,756.926,232.897
07:46:46.678,1781160406.678,2026-06-11T07:46:46.678+0100,3.159,762.944,235.444
07:46:49.225,1781160409.225,2026-06-11T07:46:49.225+0100,3.135,773.048,237.991
07:46:51.772,1781160411.772,2026-06-11T07:46:51.772+0100,3.176,784.106,240.537
07:46:54.319,1781160414.319,2026-06-11T07:46:54.319+0100,3.209,791.392,243.084
07:46:56.866,1781160416.866,2026-06-11T07:46:56.866+0100,3.234,802.305,245.631
07:46:59.413,1781160419.413,2026-06-11T07:46:59.413+0100,3.297,810.661,248.178
07:47:01.960,1781160421.960,2026-06-11T07:47:01.960+0100,3.160,817.315,250.725
07:47:04.506,1781160424.506,2026-06-11T07:47:04.506+0100,3.176,822.946,253.272
07:47:07.053,1781160427.053,2026-06-11T07:47:07.053+0100,3.242,834.171,255.819
07:47:09.600,1781160429.600,2026-06-11T07:47:09.600+0100,3.249,840.478,258.366
07:47:12.147,1781160432.147,2026-06-11T07:47:12.147+0100,3.273,849.983,260.913
07:47:14.694,1781160434.694,2026-06-11T07:47:14.694+0100,3.299,856.928,263.460
07:47:17.241,1781160437.241,2026-06-11T07:47:17.241+0100,3.289,867.097,266.007
07:47:19.788,1781160439.788,2026-06-11T07:47:19.788+0100,3.303,876.480,268.554
07:47:22.335,1781160442.335,2026-06-11T07:47:22.335+0100,3.331,882.726,271.101
07:47:24.882,1781160444.882,2026-06-11T07:47:24.882+0100,3.360,893.267,273.648
07:47:27.429,1781160447.429,2026-06-11T07:47:27.429+0100,3.389,899.471,276.195
07:50:00.246,1781160600.246,2026-06-11T07:50:00.246+0100,1.871,915.873,429.012
07:50:02.793,1781160602.793,2026-06-11T07:50:02.793+0100,2.216,924.688,431.559
07:50:05.340,1781160605.340,2026-06-11T07:50:05.340+0100,2.377,930.796,434.106
07:50:07.887,1781160607.887,2026-06-11T07:50:07.887+0100,2.710,942.323,436.653
07:50:10.434,1781160610.434,2026-06-11T07:50:10.434+0100,3.483,949.290,439.200
07:50:12.981,1781160612.981,2026-06-11T07:50:12.981+0100,3.662,960.942,441.747
07:50:15.528,1781160615.528,2026-06-11T07:50:15.528+0100,3.651,968.010,444.293
07:50:18.075,1781160618.075,2026-06-11T07:50:18.075+0100,3.626,976.959,446.840
07:50:20.622,1781160620.622,2026-06-11T07:50:20.622+0100,3.532,982.556,449.387
07:50:23.169,1781160623.169,2026-06-11T07:50:23.169+0100,3.505,992.494,451.934
07:50:25.716,1781160625.716,2026-06-11T07:50:25.716+0100,3.546,1000.345,454.481
07:50:28.263,1781160628.263,2026-06-11T07:50:28.263+0100,3.567,1011.458,457.028
07:50:30.809,1781160630.809,2026-06-11T07:50:30.809+0100,3.589,1022.790,459.575
07:50:33.356,1781160633.356,2026-06-11T07:50:33.356+0100,3.582,1028.704,462.122
07:50:35.903,1781160635.903,2026-06-11T07:50:35.903+0100,3.640,1041.012,464.669
07:50:38.450,1781160638.450,2026-06-11T07:50:38.450+0100,3.678,1048.611,467.216
07:50:40.997,1781160640.997,2026-06-11T07:50:40.997+0100,3.688,1059.833,469.763
07:50:43.544,1781160643.544,2026-06-11T07:50:43.544+0100,3.634,1065.871,472.310
07:50:46.091,1781160646.091,2026-06-11T07:50:46.091+0100,3.654,1076.351,474.857
07:50:48.638,1781160648.638,2026-06-11T07:50:48.638+0100,3.647,1083.485,477.404
07:50:51.185,1781160651.185,2026-06-11T07:50:51.185+0100,3.693,1095.754,479.950
07:50:53.732,1781160653.732,2026-06-11T07:50:53.732+0100,3.687,1102.952,482.497
07:50:56.279,1781160656.279,2026-06-11T07:50:56.279+0100,3.654,1113.109,485.044
07:50:58.825,1781160658.825,2026-06-11T07:50:58.825+0100,3.653,1123.673,487.591
07:51:01.372,1781160661.372,2026-06-11T07:51:01.372+0100,3.644,1130.537,490.138
07:51:03.919,1781160663.919,2026-06-11T07:51:03.919+0100,3.632,1140.755,492.685
07:51:06.466,1781160666.466,2026-06-11T07:51:06.466+0100,3.664,1148.434,495.232
07:51:09.013,1781160669.013,2026-06-11T07:51:09.013+0100,3.647,1158.078,497.779
07:51:11.560,1781160671.560,2026-06-11T07:51:11.560+0100,3.667,1165.679,500.326
07:51:14.107,1781160674.107,2026-06-11T07:51:14.107+0100,3.663,1176.397,502.873
07:51:16.654,1781160676.654,2026-06-11T07:51:16.654+0100,3.635,1182.650,505.419
07:51:19.201,1781160679.201,2026-06-11T07:51:19.201+0100,3.667,1193.860,507.966
07:51:21.748,1781160681.748,2026-06-11T07:51:21.748+0100,3.650,1204.093,510.513
07:51:24.294,1781160684.294,2026-06-11T07:51:24.294+0100,3.622,1210.298,513.060
07:51:26.841,1781160686.841,2026-06-11T07:51:26.841+0100,3.592,1220.672,515.607
07:51:29.388,1781160689.388,2026-06-11T07:51:29.388+0100,3.577,1227.602,518.154
07:51:31.935,1781160691.935,2026-06-11T07:51:31.935+0100,3.569,1238.552,520.701
07:51:34.482,1781160694.482,2026-06-11T07:51:34.482+0100,3.534,1245.690,523.248
07:51:37.029,1781160697.029,2026-06-11T07:51:37.029+0100,3.440,1255.913,525.794
07:51:39.576,1781160699.576,2026-06-11T07:51:39.576+0100,3.367,1262.531,528.341
07:51:42.122,1781160702.122,2026-06-11T07:51:42.122+0100,3.365,1272.702,530.888
07:51:44.669,1781160704.669,2026-06-11T07:51:44.669+0100,3.347,1279.220,533.435
07:51:47.216,1781160707.216,2026-06-11T07:51:47.216+0100,3.314,1288.440,535.982
07:51:49.763,1781160709.763,2026-06-11T07:51:49.763+0100,3.305,1298.242,538.529
07:51:52.310,1781160712.310,2026-06-11T07:51:52.310+0100,3.368,1305.480,541.076
07:51:54.857,1781160714.857,2026-06-11T07:51:54.857+0100,3.403,1316.158,543.623
07:51:57.404,1781160717.404,2026-06-11T07:51:57.404+0100,3.358,1321.743,546.169
07:51:59.951,1781160719.951,2026-06-11T07:51:59.951+0100,3.272,1329.268,548.716
07:52:02.497,1781160722.497,2026-06-11T07:52:02.497+0100,3.259,1335.903,551.263
07:52:05.044,1781160725.044,2026-06-11T07:52:05.044+0100,3.284,1345.944,553.810
07:52:07.591,1781160727.591,2026-06-11T07:52:07.591+0100,3.325,1352.604,556.357
07:52:10.138,1781160730.138,2026-06-11T07:52:10.138+0100,3.365,1363.485,558.904
07:52:12.685,1781160732.685,2026-06-11T07:52:12.685+0100,3.356,1369.428,561.451
07:52:15.232,1781160735.232,2026-06-11T07:52:15.232+0100,3.436,1381.225,563.997
07:52:17.779,1781160737.779,2026-06-11T07:52:17.779+0100,3.502,1393.405,566.544
07:52:20.325,1781160740.325,2026-06-11T07:52:20.325+0100,3.567,1402.839,569.091
07:52:22.872,1781160742.872,2026-06-11T07:52:22.872+0100,3.569,1413.711,571.638
07:52:25.419,1781160745.419,2026-06-11T07:52:25.419+0100,3.576,1420.884,574.185
07:52:27.966,1781160747.966,2026-06-11T07:52:27.966+0100,3.588,1432.259,576.732
07:52:30.513,1781160750.513,2026-06-11T07:52:30.513+0100,3.577,1439.164,579.279
07:52:33.060,1781160753.060,2026-06-11T07:52:33.060+0100,3.526,1448.761,581.825
07:52:35.607,1781160755.607,2026-06-11T07:52:35.607+0100,3.518,1455.420,584.372
07:52:38.153,1781160758.153,2026-06-11T07:52:38.153+0100,3.407,1462.927,586.919
07:52:40.700,1781160760.700,2026-06-11T07:52:40.700+0100,3.359,1468.726,589.466
07:52:43.247,1781160763.247,2026-06-11T07:52:43.247+0100,3.344,1478.469,592.013
07:52:45.794,1781160765.794,2026-06-11T07:52:45.794+0100,3.322,1486.884,594.560
07:52:48.341,1781160768.341,2026-06-11T07:52:48.341+0100,3.325,1493.586,597.107
07:52:50.888,1781160770.888,2026-06-11T07:52:50.888+0100,3.332,1503.196,599.653
07:52:53.435,1781160773.435,2026-06-11T07:52:53.435+0100,3.380,1509.711,602.200
07:52:55.981,1781160775.981,2026-06-11T07:52:55.981+0100,3.419,1520.432,604.747
07:52:58.528,1781160778.528,2026-06-11T07:52:58.528+0100,3.452,1528.172,607.294
07:53:01.075,1781160781.075,2026-06-11T07:53:01.075+0100,3.465,1538.592,609.841
07:53:03.622,1781160783.622,2026-06-11T07:53:03.622+0100,3.516,1546.345,612.388
07:53:06.169,1781160786.169,2026-06-11T07:53:06.169+0100,3.509,1556.491,614.934
07:53:08.716,1781160788.716,2026-06-11T07:53:08.716+0100,3.505,1562.635,617.481
07:53:11.262,1781160791.262,2026-06-11T07:53:11.262+0100,3.555,1573.935,620.028
07:53:13.809,1781160793.809,2026-06-11T07:53:13.809+0100,3.574,1585.061,622.575
07:53:16.356,1781160796.356,2026-06-11T07:53:16.356+0100,3.620,1592.663,625.122
07:53:18.903,1781160798.903,2026-06-11T07:53:18.903+0100,3.651,1603.998,627.669
07:53:21.450,1781160801.450,2026-06-11T07:53:21.450+0100,3.621,1610.249,630.215
07:53:23.996,1781160803.996,2026-06-11T07:53:23.996+0100,3.652,1620.768,632.762
07:53:26.543,1781160806.543,2026-06-11T07:53:26.543+0100,3.684,1628.238,635.309
07:53:29.090,1781160809.090,2026-06-11T07:53:29.090+0100,3.637,1638.695,637.856
07:53:31.637,1781160811.637,2026-06-11T07:53:31.637+0100,3.611,1645.344,640.403
07:53:34.184,1781160814.184,2026-06-11T07:53:34.184+0100,3.617,1655.534,642.949
07:53:36.731,1781160816.731,2026-06-11T07:53:36.731+0100,3.618,1662.820,645.496
07:53:39.277,1781160819.277,2026-06-11T07:53:39.277+0100,3.627,1672.908,648.043
07:53:41.824,1781160821.824,2026-06-11T07:53:41.824+0100,3.607,1683.539,650.590
07:53:44.371,1781160824.371,2026-06-11T07:53:44.371+0100,3.542,1689.547,653.137
07:53:46.918,1781160826.918,2026-06-11T07:53:46.918+0100,3.520,1699.579,655.683
07:53:49.465,1781160829.465,2026-06-11T07:53:49.465+0100,3.517,1706.466,658.230
07:53:52.011,1781160832.011,2026-06-11T07:53:52.011+0100,3.493,1715.637,660.777
07:53:54.558,1781160834.558,2026-06-11T07:53:54.558+0100,3.478,1723.043,663.324
07:53:57.105,1781160837.105,2026-06-11T07:53:57.105+0100,3.566,1735.050,665.871
07:53:59.652,1781160839.652,2026-06-11T07:53:59.652+0100,3.596,1742.426,668.418
07:54:02.199,1781160842.199,2026-06-11T07:54:02.199+0100,3.590,1753.244,670.964
07:54:04.745,1781160844.745,2026-06-11T07:54:04.745+0100,3.571,1763.423,673.511
07:54:07.292,1781160847.292,2026-06-11T07:54:07.292+0100,3.577,1770.599,676.058
07:54:09.839,1781160849.839,2026-06-11T07:54:09.839+0100,3.632,1781.221,678.605
07:54:12.386,1781160852.386,2026-06-11T07:54:12.386+0100,3.599,1787.889,681.152
07:54:14.933,1781160854.933,2026-06-11T07:54:14.933+0100,3.650,1799.140,683.698
07:54:17.479,1781160857.479,2026-06-11T07:54:17.479+0100,3.624,1805.643,686.245
07:54:20.026,1781160860.026,2026-06-11T07:54:20.026+0100,3.626,1816.220,688.792
07:54:22.573,1781160862.573,2026-06-11T07:54:22.573+0100,3.648,1824.791,691.339
07:54:25.120,1781160865.120,2026-06-11T07:54:25.120+0100,3.649,1833.751,693.886
07:54:27.667,1781160867.667,2026-06-11T07:54:27.667+0100,3.625,1841.748,696.432
07:54:30.213,1781160870.213,2026-06-11T07:54:30.213+0100,3.569,1851.301,698.979
07:54:32.760,1781160872.760,2026-06-11T07:54:32.760+0100,3.570,1861.880,701.526
07:54:35.307,1781160875.307,2026-06-11T07:54:35.307+0100,3.601,1869.812,704.073
07:54:37.854,1781160877.854,2026-06-11T07:54:37.854+0100,3.613,1880.451,706.620
07:54:40.401,1781160880.401,2026-06-11T07:54:40.401+0100,3.621,1886.919,709.166
07:54:42.947,1781160882.947,2026-06-11T07:54:42.947+0100,3.629,1897.335,711.713
07:54:45.494,1781160885.494,2026-06-11T07:54:45.494+0100,3.674,1905.707,714.260
07:54:48.041,1781160888.041,2026-06-11T07:54:48.041+0100,3.631,1915.152,716.807
07:54:50.588,1781160890.588,2026-06-11T07:54:50.588+0100,3.638,1922.119,719.353
07:54:53.135,1781160893.135,2026-06-11T07:54:53.135+0100,3.604,1932.921,721.900
07:54:55.681,1781160895.681,2026-06-11T07:54:55.681+0100,3.660,1941.063,724.447
07:54:58.228,1781160898.228,2026-06-11T07:54:58.228+0100,3.658,1951.941,726.994
07:55:00.775,1781160900.775,2026-06-11T07:55:00.775+0100,3.621,1962.119,729.541
07:55:03.322,1781160903.322,2026-06-11T07:55:03.322+0100,3.600,1968.778,732.087
07:55:05.869,1781160905.869,2026-06-11T07:55:05.869+0100,3.575,1979.082,734.634
07:55:08.415,1781160908.415,2026-06-11T07:55:08.415+0100,3.609,1986.427,737.181
07:55:10.962,1781160910.962,2026-06-11T07:55:10.962+0100,3.619,1996.768,739.728
07:55:13.509,1781160913.509,2026-06-11T07:55:13.509+0100,3.604,2003.007,742.275
07:55:16.056,1781160916.056,2026-06-11T07:55:16.056+0100,3.598,2013.600,744.821
07:55:18.602,1781160918.602,2026-06-11T07:55:18.602+0100,3.650,2021.175,747.368
07:55:21.149,1781160921.149,2026-06-11T07:55:21.149+0100,3.653,2032.258,749.915
07:55:23.696,1781160923.696,2026-06-11T07:55:23.696+0100,3.669,2039.404,752.462
07:55:26.243,1781160926.243,2026-06-11T07:55:26.243+0100,3.624,2049.279,755.009
07:55:28.790,1781160928.790,2026-06-11T07:55:28.790+0100,3.648,2060.446,757.555
07:55:31.336,1781160931.336,2026-06-11T07:55:31.336+0100,3.540,2066.390,760.102
07:55:33.883,1781160933.883,2026-06-11T07:55:33.883+0100,2.749,2074.240,762.649
07:55:36.430,1781160936.430,2026-06-11T07:55:36.430+0100,2.914,2079.992,765.196
07:55:38.977,1781160938.977,2026-06-11T07:55:38.977+0100,2.869,2089.688,767.742
07:55:41.524,1781160941.524,2026-06-11T07:55:41.524+0100,2.892,2095.672,770.289
07:55:44.070,1781160944.070,2026-06-11T07:55:44.070+0100,2.925,2105.664,772.836
07:55:46.617,1781160946.617,2026-06-11T07:55:46.617+0100,2.985,2112.322,775.383
07:55:49.164,1781160949.164,2026-06-11T07:55:49.164+0100,3.193,2122.180,777.930
07:55:51.711,1781160951.711,2026-06-11T07:55:51.711+0100,3.493,2129.771,780.476
07:55:54.257,1781160954.257,2026-06-11T07:55:54.257+0100,3.543,2139.740,783.023
07:55:56.804,1781160956.804,2026-06-11T07:55:56.804+0100,3.504,2149.370,785.570
07:55:59.351,1781160959.351,2026-06-11T07:55:59.351+0100,3.510,2156.163,788.117
07:56:01.898,1781160961.898,2026-06-11T07:56:01.898+0100,3.524,2167.141,790.664
07:56:04.445,1781160964.445,2026-06-11T07:56:04.445+0100,3.507,2173.193,793.210
07:56:06.991,1781160966.991,2026-06-11T07:56:06.991+0100,3.518,2183.903,795.757
07:56:09.538,1781160969.538,2026-06-11T07:56:09.538+0100,3.479,2189.863,798.304
07:56:12.085,1781160972.085,2026-06-11T07:56:12.085+0100,3.514,2200.424,800.851
07:56:14.632,1781160974.632,2026-06-11T07:56:14.632+0100,3.497,2206.792,803.397
07:56:17.178,1781160977.178,2026-06-11T07:56:17.178+0100,3.501,2217.284,805.944
07:56:19.725,1781160979.725,2026-06-11T07:56:19.725+0100,3.442,2223.472,808.491
07:56:22.272,1781160982.272,2026-06-11T07:56:22.272+0100,3.335,2231.726,811.038
07:56:24.819,1781160984.819,2026-06-11T07:56:24.819+0100,3.423,2238.845,813.585
07:56:27.366,1781160987.366,2026-06-11T07:56:27.366+0100,3.410,2249.012,816.131
07:56:29.912,1781160989.912,2026-06-11T07:56:29.912+0100,3.495,2260.853,818.678
07:56:32.459,1781160992.459,2026-06-11T07:56:32.459+0100,3.526,2268.392,821.225
07:56:35.006,1781160995.006,2026-06-11T07:56:35.006+0100,3.449,2277.010,823.772
07:56:37.553,1781160997.553,2026-06-11T07:56:37.553+0100,3.442,2284.199,826.318
07:56:40.099,1781161000.099,2026-06-11T07:56:40.099+0100,3.465,2295.289,828.865
07:56:42.646,1781161002.646,2026-06-11T07:56:42.646+0100,3.363,2300.448,831.412
07:56:45.193,1781161005.193,2026-06-11T07:56:45.193+0100,3.417,2311.587,833.959
07:56:47.740,1781161007.740,2026-06-11T07:56:47.740+0100,3.416,2321.588,836.505
07:56:50.286,1781161010.286,2026-06-11T07:56:50.286+0100,3.403,2327.618,839.052
07:56:52.833,1781161012.833,2026-06-11T07:56:52.833+0100,3.440,2339.023,841.599
07:56:55.380,1781161015.380,2026-06-11T07:56:55.380+0100,3.459,2346.317,844.146
07:56:57.927,1781161017.927,2026-06-11T07:56:57.927+0100,3.446,2355.364,846.692
07:57:00.474,1781161020.474,2026-06-11T07:57:00.474+0100,3.464,2362.528,849.239
07:57:03.020,1781161023.020,2026-06-11T07:57:03.020+0100,3.410,2371.718,851.786
07:57:05.567,1781161025.567,2026-06-11T07:57:05.567+0100,3.420,2378.644,854.333
07:57:08.114,1781161028.114,2026-06-11T07:57:08.114+0100,3.441,2389.462,856.879
07:57:10.660,1781161030.660,2026-06-11T07:57:10.660+0100,3.498,2397.297,859.426
07:57:13.207,1781161033.207,2026-06-11T07:57:13.207+0100,3.494,2406.825,861.973
07:57:15.754,1781161035.754,2026-06-11T07:57:15.754+0100,3.529,2418.340,864.520
07:57:18.301,1781161038.301,2026-06-11T07:57:18.301+0100,3.517,2425.154,867.066
07:57:20.847,1781161040.847,2026-06-11T07:57:20.847+0100,3.554,2435.171,869.613
07:57:23.394,1781161043.394,2026-06-11T07:57:23.394+0100,3.607,2443.440,872.160
07:57:25.941,1781161045.941,2026-06-11T07:57:25.941+0100,3.593,2453.337,874.707
07:57:28.488,1781161048.488,2026-06-11T07:57:28.488+0100,3.581,2459.770,877.253
07:57:31.034,1781161051.034,2026-06-11T07:57:31.034+0100,3.596,2470.644,879.800
07:57:33.581,1781161053.581,2026-06-11T07:57:33.581+0100,3.524,2476.133,882.347
07:57:36.128,1781161056.128,2026-06-11T07:57:36.128+0100,3.577,2487.240,884.894
07:57:38.675,1781161058.675,2026-06-11T07:57:38.675+0100,3.560,2494.016,887.440
07:57:41.221,1781161061.221,2026-06-11T07:57:41.221+0100,3.541,2503.881,889.987
07:57:43.768,1781161063.768,2026-06-11T07:57:43.768+0100,3.537,2514.491,892.534
07:57:46.315,1781161066.315,2026-06-11T07:57:46.315+0100,3.535,2521.167,895.080
07:57:48.861,1781161068.861,2026-06-11T07:57:48.861+0100,3.571,2532.894,897.627
07:57:51.408,1781161071.408,2026-06-11T07:57:51.408+0100,3.569,2539.131,900.174
07:57:53.955,1781161073.955,2026-06-11T07:57:53.955+0100,3.580,2548.798,902.721
07:57:56.502,1781161076.502,2026-06-11T07:57:56.502+0100,3.534,2556.009,905.267
07:57:59.048,1781161079.048,2026-06-11T07:57:59.048+0100,3.527,2565.266,907.814
07:58:01.595,1781161081.595,2026-06-11T07:58:01.595+0100,3.562,2573.298,910.361
07:58:04.142,1781161084.142,2026-06-11T07:58:04.142+0100,3.508,2583.054,912.907
07:58:06.689,1781161086.689,2026-06-11T07:58:06.689+0100,3.373,2588.036,915.454
07:58:09.235,1781161089.235,2026-06-11T07:58:09.235+0100,3.367,2597.207,918.001
07:58:11.782,1781161091.782,2026-06-11T07:58:11.782+0100,3.252,2604.401,920.548
07:58:14.329,1781161094.329,2026-06-11T07:58:14.329+0100,3.317,2611.588,923.094
07:58:16.875,1781161096.875,2026-06-11T07:58:16.875+0100,3.363,2622.604,925.641
07:58:19.422,1781161099.422,2026-06-11T07:58:19.422+0100,3.392,2629.655,928.188
